Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2015,4406,4455,13659,,TED,,HAMER,,KPMG CORPORATE FINANCE LLC,KPMG CORPORATE FINANCE LLC
2016,3779,4134,29342,MR.,MICHAEL,,HOULIHAN,,"ALL-CIRCO, INC.",U.S. COMMUNITIES
2014,3833,4673,20282,MR.,PAUL,W,SHADLE,,DLA PIPER US LLP,"RESTORATION HARDWARE, INC"
2020,3962,17222,46583,MR.,CHRIS,A,LEACH,,AKERMAN LLP,THROOP STREET PROPERTY LLC
2013,6842,7829,17236,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM PC","BREHENY, MICHAEL"
2011,4269,4637,12938,MR,PEDRO,,CERVANTES,,TRISTAN & CERVANTES,CH2M HILL
2016,6842,10482,12305,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.",UNIVERSITY OF CHICAGO
2011,4276,4645,13944,MR,MICHAEL,L,NOONAN,,ROOSEVELT GROUP,AMERESCO INC
2015,4126,7021,16385,MR.,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC"
2012,4078,4439,12533,MR,BRIAN,F,HYNES,,"GOVERNMENTAL BUSINESS CONSULTING GROUP, LLC",MIGDAL LAW GROUP LLP
2019,15081,21003,45820,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),CIVIC COMMONS
2011,4300,4670,13963,MR,TERRANCE,L,DIAMOND,,"NEAL & LEROY, LLC",CHICAGO FAMILY HEALTH CENTER
2015,3992,10222,27841,MS.,VIRGINIA,,PACE,,LIGHTEN-GALE LLC D/B/A LIGHTEN-GALE GROUP,LIGHTENGALE GROUP / ICEBERG DEVELOPMENT
2020,5861,23601,47654,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","O'CONNELL, TIMOTHY"
2018,18703,4628,28723,MR.,CARL,,RICE,,"CHICAGO CUBS BASEBALL CLUB, LLC",HICKORY STREET DEVELOPMENT LLC
2020,3753,23665,28615,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",BLUE CROSS/BLUE SHIELD
2014,3753,4106,20968,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",BLUE CROSS %2F BLUE SHIELD
2011,4078,4439,12533,MR,BRIAN,F,HYNES,,"GOVERNMENTAL BUSINESS CONSULTING GROUP, LLC",MIGDAL LAW GROUP LLP
2013,4081,4711,12545,,VICTOR,H,REYES,,REYES KURSON,FACTORY
2020,4278,24542,12629,MR.,HOMERO,,TRISTAN,,"TRISTAN & CERVANTES, LLC",ORACLE
2016,3740,7081,20962,MR.,MICHAEL,J,KASPER,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.","DOMINION VOTING SYSTEMS, INC."
2015,3779,4134,23181,MR.,MICHAEL,,HOULIHAN,,"ALL-CIRCO, INC.","LETTUCE ENTERTAIN YOU ENTERPRISES, INC."
2011,4193,4560,13861,MR,JOHN,F,DUNN,III,MCGUIRE WOODS CONSULTING LLC,JUVENILE PRODUCTS MANUFACTURERS ASSOC.
2018,5721,20901,43547,MR.,GENE,C,SCHULTER,,GENE SCHULTER,HVJT CONSULTING LLC
2014,7961,6861,15482,MR.,JOHN,D,CRAMER,,MACROSTIE HISTORIC ADVISORS LLC,RELATED MIDWEST
2012,3734,4089,11688,MS,MARILYN,,KATZ,,MK COMMUNICATIONS,NEWCASTLE LIMITED
2019,21101,21601,46708,,MICHAEL,,HOULIHAN,8060636,DREXWOOD PARTNERS LLC,"1045-47 NORTH RUSH, LLC"
2017,12741,12801,26321,,ANDREW,,WITT,,MORGAN STANLEY INVESTMENT MANAGEMENT INC.,MORGAN STANLEY INVESTMENT MANAGEMENT INC.
2018,13202,10922,41849,,TYLER,,MANIC,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",AECM LLC
2012,4010,4367,12373,MR,RICHARD,,KLAWITER,,DLA PIPER US LLP,RELATED MIDWEST
2015,4126,7021,15823,MR.,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,"VIEW CHICAGO, LLC"
2012,3847,4202,15162,MR,GRAHAM,C,GRADY,,K & L  GATES LLP,MILWAUKEE FOSTER LLC
2011,4155,4519,13792,MR,THOMAS,J,MURPHY,ESQ,"THOMAS J. MURPHY, P.C.",MILLER COORS LLC
2017,16002,11521,39481,,RICHARD,,VELAZQUEZ,,"DALEY AND GEORGES, LTD.","RED CARK ENTERTAINMENT, LLC"
2020,15425,24951,47432,MR.,RUSHDA,,MUSTAFA,,"STIFEL, NICOLAUS & COMPANY, INC.","STIFEL, NICOLAUS & COMPANY, INC."
2012,3753,4108,11627,MR,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",NEW LIFE COVENANT OAKWOOD CHURCH
2017,19001,4281,39842,,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,1540 NORTH PARK LLC C/O BART PRZYJEMSKI
2017,3867,17121,34761,MR.,MARTIN,L,RITTER,,CHICAGO TEACHERS UNION,CHICAGO TEACHERS UNION
2017,6842,12111,25462,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.",RIVERSIDE INVESTMENT AND DEVELOPMENT
2019,14181,14481,29521,MR.,OLIVIER,E,LAGANIERE,,NORTHLEAF CAPITAL PARTNERS (CANADA) LTD,NORTHLEAF CAPITAL PARTNERS (CANADA) LTD
2019,4126,21049,16344,MR.,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,STERLING BAY COMPANIES
2015,3930,7081,25041,MR.,DAVID,M,DRING,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",CLEAR
2019,3845,20301,41272,MR.,ROLANDO,R,ACOSTA,,"ACOSTA EZGUR, LLC","MRC 2616 MILWAUKEE, LLC"
2014,3831,10283,18054,MR.,MYLES,D,BERMAN,,FOLEY & LARDNER LLP,"MACQUARIE HOLDINGS (U.S.A.), INC."
2019,4010,21003,28610,MR.,RICHARD,,KLAWITER,,DLA PIPER LLP (US),TUCKER DEVELOPMENT
2019,4081,22641,11958,MR.,VICTOR,H,REYES,,"REYES KURSON, LTD.",AMERICAN AIRLINES
2013,3930,7081,11569,MR.,DAVID,M,DRING,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",NEWMARK KNIGHT FRANK
2016,4161,12642,20943,MS.,JEANETTE,,SUBLETT,,"NEAL & LEROY, LLC",METROPOLITAN PIER & EXPO AUTHORITY
2017,18741,19221,28723,MR.,THOMAS,,RICKETTS,,"CHICAGO CUBS BASEBALL CLUB, LLC",HICKORY STREET DEVELOPMENT LLC
2014,4224,10181,14759,MS.,BARBARA,Y.,ROBERTS,,"XEROX BUSINESS SERVICES, LLC","XEROX BUSINESS SERVICES, LLC"
2016,7961,6861,20281,MR.,JOHN,D,CRAMER,,MACROSTIE HISTORIC ADVISORS LLC,CONVEXITY PROPERTIES LLC
2019,5861,23601,47004,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","SHRAIBERG, TODD"
2014,6850,10261,11674,MR.,STEVEN,,HOLLER,,LOYOLA UNIVERSITY OF CHICAGO,LOYOLA UNIVERSITY CHICAGO
2014,4160,10183,12698,MR.,EDWARD,J,KUS,ESQ,TAFT STETTINIUS & HOLLISTER LLP,DRW TRADING GROUP
2013,8162,4219,11915,MR.,GERY,J.,CHICO,,"CHICO & NUNES, PC",JOHN PAUL II NEWMAN FOUNDATION
2018,22421,5941,34361,,RENEE,,MORALES,,CROWN CASTLE USA,CROWN CASTLE NG CENTRAL LLC
2012,3854,4209,11900,MR,K. NATHANIEL,,PAXSON,,CHICAGO ASSOCIATION OF REALTORS,CHICAGO ASSOC. OF REALTORS
2011,4418,4826,13582,MR,LARRY,M,DOODY,,RENOVATE AMERICA,RENOVATE AMERICA
2014,3877,7561,17341,MR.,GYATA,M,KIMMONS,,"SERAFIN & ASSOCIATES, INC.",MONDELEZ GLOBAL LLC
2013,3735,4090,11539,,MARK,J,FARY,,"INTERGOVERNMENTAL CONSULTING GROUP, INC",REDFLEX TRAFFIC SYSTEMS
2016,3740,7081,20481,MR.,MICHAEL,J,KASPER,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",TED WYNN
2013,3943,4716,12175,MR.,EDWARD,W,FELDMAN,,MILLER SHAKMAN & BEEM LLP,CHICAGO ACCESS CORP.
2018,4278,4543,34361,MR.,HOMERO,,TRISTAN,,TRISTAN & CERVANTES,CROWN CASTLE NG CENTRAL LLC
2012,3785,4140,11720,MR,ALLAN,M,SHAPIRO,,"ROSS & BARUZZINI, INC",ROSS & BARUZZINI INC
2013,4173,4918,18303,,PETER,,CASSEL,,SILLIMAN GROUP LLC,1100 E 47TH STREET LLC
2019,22501,23782,46041,,SANDY,B,DWYER,,"INFORMATION BUILDERS, INC.","INFORMATION BUILDERS, INC."
2012,4157,4521,13926,MS,BRIDGET,M,O'KEEFE,,"DASPIN & AUMENT, LLP",CAREFREE DEVELOPMENT LLC
2017,6842,17222,28041,MR.,JOHN,J,GEORGE,,AKERMAN LLP,601 W COMPANIES
2018,4074,7430,12629,MR.,TERRY,W,TEELE,,"RORY GROUP, LLC.",ORACLE
2012,4094,4456,12564,MS,DANIELLE,,CASSEL,ESQ,VEDDER PRICE PC,UNIVERSITY OF CHICAGO
2017,15201,17042,33541,MR.,PAUL,F,LEDDY,,MOBOTREX INC.,POLARA ENTERPRISES
2015,12781,4489,15144,MR.,SHANNON,,HAMELIN,,LAZ PARKING,"CHICAGO PARKING METERS, LLC"
2015,4316,4384,21027,MR.,BERNARD,I,CITRON,,THOMPSON COBURN LLP,"MB FINANCIAL BANK, N.A."
2018,16501,17141,35223,MR.,REYAHD,,KAZMI,,"REYAHD KAZMI - KAZMI ADVISORS, LLC","SPINS, LLC"
2012,4338,4711,13106,MS,AMY,C,KURSON,,REYES KURSON,J.B. HUNT
2017,20121,20561,41184,MS.,CARMEN,,CURET,,CHICAGO TEACHERS UNION FOUNDATION,CHICAGO TEACHERS UNION FOUNDATION
2019,5721,23401,41661,MR.,GENE,C,SCHULTER,,EUGENE SCHULTER,FREEDMAN SEATING CO
2016,3864,12085,34426,MS.,SYLVIA,C,MICHAS,,"CHICO & NUNES, P.C.",LODGE MANAGEMENT GROUP
2020,3847,24345,44634,MR.,GRAHAM,C,GRADY,,"TAFT, STETTINIUS & HOLLISTER LLP","3750 LAKE SHORE DRIVE, INC."
2018,5283,10183,24448,MR.,JACK,,GUTHMAN,,TAFT STETTINIUS & HOLLISTER LLP,THE ONNI GROUP
2018,17241,22786,12366,MS.,CHARLOTTE,,HUFFMAN,,"NEAL & LEROY, LLC",RUSH UNIVERSITY MEDICAL CENTER
2017,17701,18381,12855,MR.,MICHAEL,,BROWN,,MICHAEL BROWN,LANDRUM & BROWN
2018,3740,7081,23381,MR.,MICHAEL,J,KASPER,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",UNITED PARCEL SERVICE
2012,5361,5741,15041,,JAY,,BEASLEY,,CONSTELLATION,CONSTELLATION
2018,4010,21003,24659,MR.,RICHARD,,KLAWITER,,DLA PIPER LLP (US),CEDAR STREET CAPITAL PARTNERS LLC
2019,4278,4543,15401,MR.,HOMERO,,TRISTAN,,TRISTAN & CERVANTES,ORACLE INC
2017,11201,12078,19001,MR.,MIKE,,WITHERS,,JEWEL OSCO,JEWEL OSCO
2017,5861,13541,37867,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC",IAN SCHAUL
2014,3782,7001,21604,,MARA,S,GEORGES,,DALEY AND GEORGES LTD,SAVAGE SERVICES CORP.
2014,6842,10482,12215,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.","LAKESHORE EAST, LLC"
2017,19001,4281,39905,,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,JEFF RAPPIN C/O MIKE PINELLI SYNERGY PARTNERS
2016,4162,4527,12710,MS.,MARY,K,MINAGHAN DBA MKM SERVICES,,MKM SERVICES,"OGDEN AVENUE PROPERTIES, LLC"
2016,14282,4298,19401,MS.,FRANCIS,L,ROOD,,S.B. FRIEDMAN & CO.,THE RESURRECTION PROJECT
2012,3812,4167,11771,MR,PETER,,HIRSHBERG,,CLEAR CHANNEL AIRPORTS,CLEAR CHANNEL AIRPORTS
2015,3962,12111,24680,MR.,CHRIS,A,LEACH,,"SCHUYLER, ROCHE & CRISHAM, P.C.",LP VENTURES LLP
2017,3937,10281,34735,MR.,DONALD,E,WILBON,,J.P. MORGAN SECURITIES LLC,J.P. MORGAN SECURITIES LLC
2018,4103,17402,34289,MS.,MARY,E,GEORGE,,"AKERMAN, LLP",JENEL MANAGEMENT CORP.
2016,5964,10061,19641,MR.,JEFFREY,A,GLASS,,"CAPITOL CONSULTING GROUP ILLINOIS, LLC",VERIZON CORPORATION AND AFFILIATED COMPANIES
2012,3882,4237,12057,,FRANK,J,OLIVO,,FRANK OLIVO,COMMONWEALTH EDISON
2017,6942,16601,34564,MR.,AMIT,,MAHAJAN,,U.S. BANK NATIONAL ASSOCIATION,"U.S. BANCORP INVESTMENTS, INC."
2015,4233,12001,24491,MR.,SCOTT,,BORSTEIN,,"NEAL & LEROY, LLC",CHICAGO BOARD OF EDUCATION
2015,4103,12001,14765,MS.,MARY,E,GEORGE,,"NEAL & LEROY, LLC",PUBLIC BUILDING COMMISSION OF CHICAGO
2018,18362,12099,36921,MR.,MATTHEW,J.,WARREN,,SIDLEY AUSTIN LLP,"ALLOY PROPERTY COMPANY, LLC"
2019,24323,18561,37883,,MAYA,,GOLLIDAY,,GOLDMAN SACHS & CO. LLC,GOLDMAN SACHS & CO. LLC
2019,4202,4384,26144,MS.,KATRIINA,,MCGUIRE,ESQ.,THOMPSON COBURN LLP,JAB MERGER LLC
2018,9303,14581,41973,MS.,JANA,,WESLEY,,LOOP CAPITAL MARKETS LLC,LOOP CAPITAL MARKETS LLC
2013,7501,4543,12957,,MARIO,,TRETO,,TRISTAN & CERVANTES,THE MID
2019,5861,23601,46678,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","TIBU, CORNEL"
2020,4162,23662,16642,MS.,MARY,K,MINAGHAN DBA MKM SERVICES,,MARY MINAGHAN DBA MKM SERVICES,BIGANE PAVING COMPANY
2014,4072,8381,22321,MR.,JOHN,L,BOROVICKA,,"ALEXANDER & BOROVICKA GOVERNMENT SOLUTIONS, LLC","XEROX STATE & LOCAL SOLUTIONS, INC."
2012,3845,7826,17284,MR.,ROLANDO,R,ACOSTA,,LAW OFFICES OF ROLANDO R ACOSTA PC,1815 W. DIVISION LLC
2015,4116,11781,18101,MR.,JEROME,S,SCHAIN,,SCHAIN BANKS KENNY & SCHWARTZ,"RYAN COMPANIES US, INC."
2015,13141,13261,27581,MR.,DAVID,T,MEEK,,"THE LAW OFFICE OF DAVID MEEK, LLC","KENMORE COMMONS, LLC"
2013,4243,4611,12889,,MICHAEL,J,BRODERICK,,BRODERICK LLC,WESTON SOLUTIONS
2015,7961,6861,20281,MR.,JOHN,D,CRAMER,,MACROSTIE HISTORIC ADVISORS LLC,CONVEXITY PROPERTIES LLC
2012,4278,4647,12957,,HOMERO,,TRISTAN,,TRISTAN & CERVANTES,THE MID
2011,4064,4857,13686,MR,WILLIAM,M,FILAN,,WILLIAM FILAN,REDFLEX TRAFFIC SYSTEMS
2016,4036,13821,28602,MR.,SCOTT,,VERCH,,U.S. BANK NATIONAL ASSOCIATION,U.S. BANK MUNICIPAL SECURITIES GROUP
2011,4120,4482,13764,MS,LESLEY,,MAGNABOSCO,,THOMPSON COBURN LLP,WIMPCO INC
2011,4049,4953,14098,MR,GREG,,GOLDNER,,RESOLUTE CONSULTING,BACK TO WORK ILLINOIS
2018,15081,21003,24659,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),CEDAR STREET CAPITAL PARTNERS LLC
2013,3960,4317,20780,MR.,MICHAEL,L,SHAKMAN,,MILLER SHAKMAN & BEEM LLP,YC51 LLC
2014,3754,5063,16827,MR.,THEODORE,J,BRUNSVOLD,,"ILLINOIS GOVERNMENTAL CONSULTING GROUP, LLC",DISH NETWORK LLC
2013,6521,6961,16321,MR.,VICTOR,H.,CHANG,,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A."
2015,3930,7081,16485,MR.,DAVID,M,DRING,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.","UTILITY SERVICE PARTNERS, INC."
2020,20721,24345,26021,MR.,ANTHONY,,LICATA,,"TAFT, STETTINIUS & HOLLISTER LLP",THE PIZZUTI COMPANIES
2016,6825,4711,16863,,AMY,,KURSON,,REYES KURSON,ILLINOIS MEDICAL DISTRICT
2016,3739,7081,22622,MR.,COURTNEY,C,NOTTAGE,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",GROWTH ENERGY
2020,23661,23861,46161,MR.,T.J.,,BIRKEL,,DARDEN RESTAURANTS,DARDEN RESTAURANTS
2011,4047,4406,12449,MR,MICHAEL,,HOWLETT,,ILLINOIS RESTAURANT ASSOCIATION,ILLINOIS RESTAURANT ASSOCIATION
2017,3744,16641,40721,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,COMPLETE PHARMA HOLDINGS LLC
2019,20209,7162,22501,,PETER,,NEWELL,,KPMG LLP,KPMG LLP
2017,19002,4281,41307,,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,525 BISHOP LLC C/O ALEX TROYANOVSKY
2012,4007,4364,12359,MR,JOHN,J,"KELLY, JR.",,"ALL-CIRCO, INC.",KINDER MORGAN ENERGY PARTNERS
2012,3753,4108,11632,MR,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","ASCEND REAL ESTATE GROUP, LLC"
2012,3881,4236,14772,MS,LEE,A,ROBERTSON,,"SCHAIN, BURNEY, BANKS & KENNY, LTD",3939 JAM VENTURES LLC
2018,4103,17402,27602,MS.,MARY,E,GEORGE,,"AKERMAN, LLP",LG CONSTRUCTION + DEVELOPMENT
2013,4157,4521,16642,MS.,BRIDGET,M,O'KEEFE,,"DASPIN & AUMENT, LLP",BIGANE PAVING COMPANY
2013,4318,7430,12520,,THOMAS,A,MANION,,"RORY GROUP, LLC.",CHICAGO CONVENTION & TOURISM BUREAU
2017,3962,12111,34283,MR.,CHRIS,A,LEACH,,"SCHUYLER, ROCHE & CRISHAM, P.C.",THE HOWARD HUGHES CORPORATION
2013,4269,4543,17821,,PEDRO,,CERVANTES,,TRISTAN & CERVANTES,"DRIVEN SOLUTIONS, LLC"
2019,18822,4543,46820,MR.,JOHN,A,ESCOBAR,,TRISTAN & CERVANTES,WHEELS LABS INC.
2015,3753,12001,19663,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",SUN FINANCIAL
2011,4162,4527,12715,MS,MARY,K,MINAGHAN,,MKM SERVICES,SPRINT NEXTEL
2019,4316,4384,41790,MR.,BERNARD,I,CITRON,,THOMPSON COBURN LLP,"ST. BONIFACE, LLC"
2017,13702,16802,13104,MR.,JACOB,,RINGER,,"REYES KURSON, LTD.","H.W. LOCHNER, INC."
2013,4213,4827,12448,MR.,JAYWANT,M.,MASUREKAR,,KEYBANK NATIONAL ASSOCIATION,"KEYBANC CAPITAL MARKETS, INC"
2015,5962,4723,13137,MR.,DAVID,M,GONZALEZ,,"TRI-ANGLE FABRICATION & BODY CO., INC","TRI-ANGLE FABRICATION & BODY CO., INC."
2014,3753,4106,20605,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","NORTHWESTERN CAPITAL INVESTMENT PARTNERS, LLC"
2016,3844,12642,11861,MS.,FRANCINE,D,LYNCH,,"NEAL & LEROY, LLC",NEW LIFE COVENANT OAKWOOD CHURCH
2018,3756,20855,16141,MR.,JEFFREY,A,DIXON,,JEFFREY DIXON,ILLINOIS HOTEL AND LODGING ASSOCIATION
2017,15281,16245,32141,MR.,ANDREW,,GORDON,,ANDREW GORDON,RBC GAM-US
2012,4126,4488,12627,,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,ST. ANTHONY HOSPITAL
2014,4169,4673,21162,MS.,MARIAH,,DIGRINO,,DLA PIPER US LLP,"NAVY PIER, INC."
2016,9621,13945,28744,,MICHAEL,,EZGUR,,MICHAEL EZGUR,JEFF AEDER
2019,20221,20661,41325,MR.,SEAN,,MCCLOSKEY,3156323,SAP PUBLIC SERVICES INC.,SAP PUBLIC SERVICES
2019,15081,21003,41265,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),NORTHPOINT DEVELOPMENT
2011,4019,4376,13662,MR,ROBERT,S,MARKIN,,"CHICO & NUNES, PC",F.H. PASCHEN %2F S.N. NIELSEN INC
2014,4157,4737,22944,MS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT,SPECIAL COUNSEL
2013,4298,8141,16848,MR.,JOHN,J,LAWLOR,,DENTON US LLP,"EQUITY GROUP INVESTMENTS, INC."
2017,8801,9401,24648,,RICHARD,,KURTZMAN,,ERNST & YOUNG LLP,YMCA OF METROPOLITAN CHICAGO
2016,9743,13967,18801,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","SSP AMERICA, INC."
2018,6524,16182,42743,MR.,ALLEN,F,JOHNSON,,"MACROSTIE HISTORIC ADVISORS, LLC",BSREP II SS CHICAGO LLC
2016,6203,12062,28701,MR.,JOHN,,FOSTER,,"FOSTER INTERSTATE MEDIA, INC.","INTERSTATE JCDECAUX, LLC"
2013,6842,7829,17923,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM PC",LP VENTURES LLP
2011,3995,4352,12289,MR,DAVID,L,REIFMAN,,DLA PIPER US LLP,CHICAGO NEIGHBORHOOD INITIATIVES
2018,12721,17803,27301,,JORDAN,,MATYAS,,1818 ADVOCACY GROUP,GHFITLAB
2015,4343,8642,24663,,PATRICK,D,THOMPSON,,"BURKE, WARREN, MACKAY & SERRITELLA, P.C.",PANCAL OPPORTUNITY LLC
2013,6842,7829,15784,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM PC",JOHNNY'S ICE HOUSE
2016,4055,6541,14040,MS.,ANN,T,MORONEY,,"JOHNSON RESEARCH GROUP, INC.",CHICAGO PUBLIC SCHOOLS
2018,4273,4384,43682,MR.,JACK,L,PARRINO,ESQ,THOMPSON COBURN LLP,MT. CARMEL HIGH SCHOOL
2014,3843,6781,16081,MR.,ALBERT,R,GRACE,JR,LOOP CAPITAL MARKETS LLC,LOOP CAPITAL MARKETS
2011,3847,4202,13344,MR,GRAHAM,C,GRADY,,K & L  GATES LLP,MADISON CONSTRUCTION CO
2017,4169,12064,26782,MS.,MARIAH,,DIGRINO,,DLA PIPER LLP (US),"MOTOR ROW PROPERTIES, LLC"
2017,4064,15721,33001,MR.,WILLIAM,M,FILAN,,WILLIAM FILAN,"PFIZER, INC."
2014,3877,7561,12443,MR.,GYATA,M,KIMMONS,,"SERAFIN & ASSOCIATES, INC.","WAL-MART STORES, INC."
2011,4332,4705,13092,MR,MICHAEL,J,PAULOS,,COMCAST,COMCAST CORP.
2012,4010,4367,12371,MR,RICHARD,,KLAWITER,,DLA PIPER US LLP,"CROSSROADS DEVELOPMENT PARTNERS, LLC"
2018,4126,21049,28641,MR.,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,"UBER TECHNOLOGIES, INC."
2014,4007,4134,11711,MR.,JOHN,J,"KELLY, JR.",,"ALL-CIRCO, INC.","SMITH PARTNERS, LLC"
2014,3960,4716,20767,,MICHAEL,L,SHAKMAN,,MILLER SHAKMAN & BEEM LLP,YC2 LLC
2014,4246,10183,20095,MR.,JOSEPH,P.,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,MR. NELSON AND MRS. JOSEPHINE SALAS
2016,3739,7081,28583,MR.,COURTNEY,C,NOTTAGE,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.","ANDELL, INC."
2013,4278,4543,14324,,HOMERO,,TRISTAN,,TRISTAN & CERVANTES,"SONA OSWEGO TAN, INC"
2020,6104,12085,45873,MR.,LAWRENCE,S.,ADELSON,,"CHICO & NUNES, P.C.","MONDELEZ INTERNATIONAL, INC."
2017,11341,11881,24181,MS.,MARY,M,STREETT,,BP CORPORATION NORTH AMERICA INC.,BP CORPORATION NORTH AMERICA INC.
2018,4020,16121,28608,,JAY,D,DOHERTY,,JAY DOHERTY,FER-PAL CONSTRUCTION USA LLC
2013,5861,4676,19544,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","WATSON, MAURA"
2017,3740,7081,34310,MR.,MICHAEL,J,KASPER,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.","UBER TECHNOLOGIES, INC"
2017,18621,19001,13860,,LYNN,,COX,,VERIZON,VERIZON WIRELESS
2017,4173,7550,18303,,PETER,,CASSEL,,"SILLIMAN GROUP, LLC",1100 E 47TH STREET LLC
2013,3793,7281,12573,,JOHN,,THEISEN,,LIGHTEN-GALE LLC D/B/A LIGHTEN-GALE GROUP,"NEW MOMS, INC"
2011,3847,4202,13351,MR,GRAHAM,C,GRADY,,K & L  GATES LLP,ELEVENTH ST. LOFTOMINIUM CONDO ASSOC.
2017,4103,17401,24471,MS.,MARY,E,GEORGE,,"AKERMAN, LLP",HARLEM IRVING COMPANIES
2020,14185,23623,45803,MR.,MICHAEL,A,HAMILTON,,AMP CAPITAL INVESTORS (US) LIMITED,AMP CAPITAL INVESTORS (US) LIMITED
2018,14641,11521,41784,MRS.,AMY,,DEGNAN,,"DALEY AND GEORGES, LTD.",ACADIA REALTY TRUST
2015,3782,11521,25741,,MARA,S,GEORGES,,"DALEY AND GEORGES, LTD.","HIGGINS DEVELOPMENT PARTNERS, LLC"
2016,4169,12064,21145,MS.,MARIAH,,DIGRINO,,DLA PIPER LLP (US),JOHN BUCK CO.
2017,14941,16781,39902,MR.,CHAD,,HOOSIER,,ROOSEVELT GROUP,GENENTECH
2012,4077,5641,14748,,FRANK,,CORTESE,,"GOVERNMENT CONSULTING SERVICES OF ILLINOIS, LLC",ILLINOIS PIPE TRADES ADVANCEMENT & PROMOTION PROGRAM
2018,3744,16641,16938,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,UNISYS CORPORATION
2016,4267,13969,12411,MR.,JEFFERY,R,PALO,,"URBAN STRATEGIES, INC.","AECOM USA, INC."
2019,4103,17402,42886,MS.,MARY,E,GEORGE,,"AKERMAN, LLP","CITY STORAGE SYSTEMS, LLC"
2016,5861,13541,29766,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC",KENMORE ESTATES LLC
2019,3894,4250,12080,,JERRY,,MICKELSON,,"UTA II, LLC","UTA II, LLC"
2012,3955,4312,12201,MR,LEWIS,W,POWELL,III,LEWIS POWELL,"ARRINGTON, JOYCE"
2011,3911,4267,13490,MS,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC","3500 DAMEN, LLC"
2019,3836,20861,11852,MR.,JOHN,A,DOERRER,,"NEUTRON HOLDINGS, INC DBA LIMEBIKE",SHORELINE SIGHTSEEING
2018,3753,12642,14765,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",PUBLIC BUILDING COMMISSION OF CHICAGO
2015,5701,10188,26401,MR.,PAUL,L.,WILLIAMS,,PAUL WILLIAMS,ALTRIA CLIENT SERVICES LLC
