Year,EMPLOYER_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,PHONE,FAX,CREATED_DATE,ACTIVE
2012,1253261000,CREDIT SUISSE (USA) LLC,ONE MADISON AVE,,NEW YORK,NY,10010,UNITED STATES,212-325-8656,212-322-2396,06/06/2012,Y
2019,2723752494,ERNST & YOUNG LLP,777 WOODWARD AVENUE - SUITE 1000,ONE KENNEDY SQUARE,DETROIT,MI,48226,UNITED STATES,313-628-7135,,02/29/2016,Y
2020,3683289464,SEIU LOCAL 73,"300 S. ASHLAND AVE, SUITE 400",,CHICAGO,IL,60607,UNITED STATES,312-787-5868,,06/27/2017,Y
2013,2864855993,SHEFSKY & FROELICH LTD.,"111 E. WACKER DRIVE, SUITE 2800",,CHICAGO,IL,60601,UNITED STATES,312-527-4000,312-527-4011,01/15/2013,Y
2020,2578063515,MASTER METER,101 REGENCY PARKWAY,,MANSFIELD,TX,76063,UNITED STATES,817-842-8000,,01/11/2017,Y
2011,487500103,"SIDLEY AUSTIN, LLP",ONE S. DEARBORN ST.,,CHICAGO,IL,60603,UNITED STATES,312-853-7000,312-853-7036,,Y
2012,3151869688,MK COMMUNICATIONS,350 W. HUBBARD ST. #200,,CHICAGO,IL,60610,UNITED STATES,312-822-0505,312-822-0568,,Y
2020,734102984,CONSTELLATION,111 MARKET PLACE,,BALTIMORE,MD,21202,UNITED STATES,610-765-6920,,08/17/2012,Y
2013,3899061919,AMERICAN BEVERAGE ASSOCIATION,1101 16TH ST NW,,WASHINGTON,DC,20036,UNITED STATES,4153896800,4153886874,01/18/2013,Y
2016,4107582654,INTERGOVERNMENTAL CONSULTING AND MANAGEMENT GROUP,6808 W. ARCHER AVENUE,,CHICAGO,IL,60638,UNITED STATES,773-586-8181,,01/26/2016,Y
2017,118585513,"TAWANI ENTERPRISES, INC.",104 SOUTH MICHIGAN AVENUE,SUITE 500,CHICAGO,IL,60603,UNITED STATES,312374-9400,,01/21/2013,Y
2014,4146887420,ASTRONICS DME CORPORATION,6830 NW 16TH TERRACE,,FT. LAUDERDALE,FL,33309,UNITED STATES,9549752250,954-979-3313,01/10/2014,Y
2020,522993619,FORD MOTOR COMPANY,3025 HIGHLAND PARKWAY,SUITE 500,DOWNERS GROVE,IL,60515,UNITED STATES,630-515-2151,,01/29/2018,Y
2012,3687262125,METRON-FARNIER,5665 AIRPORT BLVD,,BOULDER,CO,80301,UNITED STATES,720-641-5254,303-449-1464,05/02/2012,Y
2014,482988896,SEIU LOCAL 1,111 E. WACKER DR. 25TH FLR,,CHICAGO,IL,60601,UNITED STATES,312-233-8707,,,Y
2014,2476517911,ILLINOIS RESTAURANT ASSOCIATION,"33 W MONROE, STE. 250",,CHICAGO,IL,60603,UNITED STATES,312-787-4000,,01/21/2014,Y
2017,2147594455,AARP ILLINOIS,222 N LASALLE,#710,CHICAGO,IL,60601,UNITED STATES,312-458-3636,312-372-2204,04/20/2017,Y
2012,4236666525,OLD TOWN MERCHANTS & RESIDENTS ASSOCIATION,1520 N WELLS,,CHICAGO,IL,60610,UNITED STATES,312-951-6106,312-951-9427,09/04/2012,Y
2012,778831956,S.B. FRIEDMAN & CO.,"221 N LASALLE ST., STE. 820",,CHICAGO,IL,60601,UNITED STATES,312-424-4250,312-424-4262,,Y
2014,2280329024,LAZ PARKING,33 W. MONROE,,CHICAGO,IL,60601,UNITED STATES,312-577-7985,,,Y
2012,4100854073,"FOSTER INTESTATE MEDIA, INC","1111 BROADWAY, SUITE 1515",,OAKLAND,CA,94607,UNITED STATES,510832-7070,510832-7071,11/06/2012,Y
2018,3956802631,"UBER TECHNOLOGIES, INC.",1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,UNITED STATES,202-794-7387,,12/19/2017,Y
2018,283821743,"SIEGEL & CALLAHAN, P.C.","20 NORTH CLARK STREET, #2200",20 NORTH,CHICAGO,IL,60602,UNITED STATES,3126290222,,06/15/2018,Y
2011,3020232649,ACACIA FINANCIAL GROUP INC,"13000 LINCOLN DR. W, STE. 206",,MARLTON,NJ,08053,UNITED STATES,856-234-2266,856-234-6697,,N
2018,3434138783,"KELLEHER & BUCKLEY, LLC",102 S. WYNSTONE PARK DRIVE,,NORTH BARRINGTON,IL,60010,UNITED STATES,8473829130,8473829135,08/15/2018,Y
2012,1168468613,BMO HARRIS BANK NA,"111 W. MONROE, 12C",,CHICAGO,IL,60603,UNITED STATES,312-461-3295,312-293-5811,,N
2019,2435885085,JPMORGAN CHASE & CO,10 S. DEARBORN,16TH FLOOR,CHICAGO,IL,60603,UNITED STATES,312-732-7981,312-732-6020,01/17/2014,Y
2012,594800474,TRAFFIC CONTROL CORPORATION,10435 ARGONNE WOODS DRIVE,,WOODRIDGE,IL,60517,UNITED STATES,630-543-1300,630-543-5050,06/12/2012,Y
2015,3329682565,WM. WRIGLEY JR. COMPANY,1132 W BLACKHAWK,,CHICAGO,IL,60642,UNITED STATES,312-794-6200,,03/03/2015,Y
2016,3879806003,MORGAN STANLEY & CO  LLC,1585 BROADWAY,,NEW YORK,NY,10036,UNITED STATES,212-761-4000,,,Y
2017,3891469582,FOX SWIBEL LEVIN & CARROLL LLP,200 WEST MADISON,,CHICAGO,IL,60606,UNITED STATES,312-224-1200,312-224-1201,01/18/2017,Y
2011,2396192434,"CHICO & NUNES, PC",333 W. WACKER DR. STE 1800,,CHICAGO,IL,60606,UNITED STATES,312-463-1000,312-463-1001,,Y
2012,539889386,MORGAN STANLEY & CO. LLC,1585 BROADWAY,,NEW YORK,NY,10036,UNITED STATES,212-761-4000,,10/21/2012,Y
2016,3597339681,WINE AND SPIRITS DISTRIBUTORS OF ILLINOIS,27 E MONROE,STE. 800,CHICAGO,IL,60603,UNITED STATES,312-782-7820,,03/14/2016,Y
2018,2816887985,"S4 GROUP, LLC",30 NORTH LASALLE ST #4030,,CHICAGO,IL,60602,UNITED STATES,312796-6700,,01/18/2018,Y
2017,3907564978,DENTONS US LLP,233 S. WACKER,,CHICAGO,IL,60606,UNITED STATES,3128768000,,03/02/2016,Y
2016,3769566851,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",230 W. MONROE ST.,SUITE 2221,CHICAGO,IL,60606,UNITED STATES,3127597505,,01/20/2016,Y
2018,2126830998,GRANT PARK GLOBAL,1415 WEST 22ND STREET,TOWER FLOOR,OAK BROOK,IL,60523,UNITED STATES,3128822542,,01/19/2018,Y
2019,1429092176,"FOLEY & LARDNER, LLP",321 N. CLARK #2800,,CHICAGO,IL,60610,UNITED STATES,312-832-4920,312-645-0141,,Y
2018,3963305107,"NEUTRON HOLDINGS, INC DBA LIMEBIKE","2121 S EL CAMINO REAL, B-100",,SAN MATEO,CA,94403,UNITED STATES,1888-546-3345,,12/22/2017,Y
2014,1630138767,KPMG LLP,200 E. RANDOLPH DR,STE. 5000,CHICAGO,IL,60601,UNITED STATES,312-665-1000,312-665-6000,05/06/2013,Y
2020,988972232,TAFT STETTINIUS & HOLLISTER LLP,111 E. WACKER DRIVE,SUITE 2800,CHICAGO,IL,60601,UNITED STATES,312527-4000,312527-4011,01/14/2014,Y
2015,2280466767,"CCS INTERNATIONAL, INC",1815 S MEYERS RD,STE. 200,OAKBROOK TERRACE,IL,60181,UNITED STATES,630-678-0808,630-678-0858,01/21/2014,Y
2019,2799964331,JPMORGAN CHASE & CO.,10 S. DEARBORN,,CHICAGO,IL,60603,UNITED STATES,312-732-4248,312-794-761,,Y
2018,2151959732,"HARVESTONS SECURITIES, INC.","8301 E. PRENTICE AVE, STE. 305",,GREENWOOD VILLAGE,CO,80111,UNITED STATES,3038328887,,01/09/2017,Y
2019,615885808,"MAB STRATEGIES, INC.",33 N. LASALLE ST.,SUITE 3300,CHICAGO,IL,60602,UNITED STATES,7732510384,,01/15/2019,Y
2020,158839561,MARATHON PETROLEUM COMPANY LP (SUBSIDIARIES & AFFILIATES),539 S. MAIN STREET,,FINDLAY,OH,45840,UNITED STATES,419421-3757,,07/25/2014,Y
2015,3899061919,AMERICAN BEVERAGE ASSOCIATION,1101 16TH ST NW,,WASHINGTON,DC,20036,UNITED STATES,4153896800,4153886874,01/18/2013,Y
2015,3098917370,KATTEN MUCHIN ROSENMAN LLP,525 WEST MONROE ST.,,CHICAGO,IL,60661,UNITED STATES,312-902-5200,312-902-1061,,Y
2019,2143403210,WALGREEN CO.,C/O 108 WILMOT ROAD,MAIL STOP 1844,DEERFIELD,IL,60015,UNITED STATES,847-315-4863,,01/16/2019,Y
2014,1733040400,"JCDECAUX NORTH AMERICA, INC","3 PARK AVENUE, 33RD FLOOR",,NY,NY,10016,UNITED STATES,646-834-1327,,,Y
2015,303906910,"FOX, SWIBEL, LEVIN & CARROLL, LLP",200 W MADISON ST,STE 3000,CHICAGO,IL,60606,UNITED STATES,312-224-1200,312-224-1201,03/16/2015,Y
2019,3512387851,THE HABITAT COMPANY LLC,350 WEST HUBBARD STREET,SUITE 500,CHICAGO,IL,60654,UNITED STATES,3125275400,,05/08/2017,Y
2020,1609972,CLARK HILL PLC,130 EAST RANDOLPH STREET,SUITE 3900,CHICAGO,IL,60601,UNITED STATES,3129855900,,02/28/2018,Y
2020,1005005465,"APPLEGATE & THORNE-THOMSEN, PC",440 S. LASALLE STREET,SUITE 1900,CHICAGO,IL,60605,UNITED STATES,312-491-4400,312-491-4411,07/28/2016,Y
2020,1871145365,"GOLD COAST TICKETS, LTD.",908 W. MADISON,,CHICAGO,IL,60607,UNITED STATES,312-644-6446,312-644-1426,,Y
2019,1379779959,JCDECAUX SA,"17, RUE SOYER  NEUILLY S/SEINE  FRANCE  F-92200",,NEUILLY,FR,00000,UNITED STATES,207-298-8001,208-326-783,,Y
2011,199393247,MESIROW FINANCIAL,350 N. CLARK ST.,,CHICAGO,IL,60610,UNITED STATES,312-595-6000,312-595-4246,,Y
2015,2628681370,"J.J.B. HILLIARD, W.L. LYONS LLC",500 W JEFFERSON ST,STE. 700,LOUISVILLE,KY,40202,UNITED STATES,502-588-1829,502-588-8470,01/28/2013,Y
2011,2305150719,"BIKE CHICAGO, INC D/B/A BIKE AND ROLL CHICAGO",3240 N SHEFFIELD,,CHICAGO,IL,60657,UNITED STATES,773-404-2521,,,Y
2016,3416237898,"ALL-CIRCO, INC.","670 N. CLARK ST., 4TH FLR",,CHICAGO,IL,60654,UNITED STATES,312-344-2791,312-277-3939,,Y
2011,2292323518,ENVISTA,"900 CUMMINGS CENTER, STE. 307V",,BEVERLY,MA,01915,UNITED STATES,815-893-6049,,,Y
2013,826271182,MOTOROLA MOBILITY LLC,600 N U.S. HWY 45,,LIBERTYVILLE,IL,60048,UNITED STATES,847-523-5000,847-523-4121,04/30/2013,Y
2014,487500103,"SIDLEY AUSTIN, LLP",ONE S. DEARBORN ST.,,CHICAGO,IL,60603,UNITED STATES,312-853-7000,312-853-7036,,Y
2019,129717090,ALIGHT SOLUTIONS LLC,4 OVERLOOK PT,,LINCOLNSHIRE,IL,60069,UNITED STATES,2247370954,,04/29/2019,Y
2018,2706945460,HOWARD PIGGEE,220 NORTH GREEN STREET,,CHICAGO,IL,60607,UNITED STATES,8722408422,3127894440,01/26/2018,Y
2017,611147578,"COLLATERAL TRUSTEE, INC",1030 N CLARK STREET,SUITE 300,CHICAGO,IL,60610,UNITED STATES,312-988-0460,312-846-1790,12/29/2015,Y
2015,945742854,"KNOWHOW-NOW, INC.",300 NORTH LASALLE STREET,SUITE 4925,CHICAGO,IL,60654,UNITED STATES,630-841-4163,,01/12/2015,Y
2013,4261173960,JAMES CONNOLLY,1401 N FARNSWORTH AVE,,AURORA,IL,60505,UNITED STATES,630-978-5151,630-978-2469,02/05/2013,Y
2012,2585243341,OLD TOWN MERCHANTS AND RESIDENTS ASSOCIATION,1520 N. WELLS,LOWER LEVEL,CHICAGO,IL,60610,UNITED STATES,3129516106,312-951-9427,10/31/2012,Y
2014,1027737891,ROOSEVELT GROUP,"600 W. VAN BUREN, STE. 909",,CHICAGO,IL,60430,UNITED STATES,312-332-6600,312-332-041,,Y
2018,1399402020,TERRY GABINSKI,1817 W. OAKDALE,,CHICAGO,IL,60657,UNITED STATES,773-520-0322,773-477-6683,01/13/2018,Y
2019,170400205,"MOBILITIE, LLC",120 S. RIVERSIDE PLAZA,SUITE 1800,CHICAGO,IL,60606,UNITED STATES,312-914-6884,,07/14/2017,Y
2013,3014135751,XEROX BUSINESS SERVICES LLC,"1800 M STREET, NW","NORTH TOWER, STE. 700",WASHINGTON,DC,20036,UNITED STATES,202-776-1005,202-378-2610,04/16/2013,Y
2011,1185040142,JAMES D. MONTGOMERY & ASSOC.,1 N. LASALLE ST. #2450,,CHICAGO,IL,60602,UNITED STATES,312-977-0200,312-977-0209,,Y
2013,3997764497,JP MORGAN CHASE,10 S. DEARBORN,,CHICAGO,IL,60603,UNITED STATES,312-732-4248,312-794-7614,01/29/2013,Y
2017,2611308932,CHICAGO TEACHERS UNION,1901 W. CARROLL AVE.,,CHICAGO,IL,60612,UNITED STATES,312-329-9100,312-329-6200,01/31/2017,Y
2012,1331212380,TITAN OUTDOOR LLC,850 THIRD AVE,,NEW YORK,NY,10022,UNITED STATES,212-909-7645,212-644-201,,Y
2015,1833103870,MACROSTIE HISTORIC ADVISORS LLC,1400 16TH ST. NW,STE 420,WASHINGTON,DC,20036,UNITED STATES,202-483-2020,202-483-2080,01/02/2013,Y
2014,1245459475,"ASTRAZENECA PHARMACEUTICALS, LP",1800 CONCORD PIKE,P.O. BOX 15437,WILIMGTON,DE,19803,UNITED STATES,302-885-2319,302-886-5015,01/22/2014,Y
2014,144378807,"JOHN C. CORRIGAN & ASSOCIATES, LLC",20 S. CLARK ST.,SUITE 2900,CHICAGO,IL,60603,UNITED STATES,312-235-2800,312-268-1111,01/18/2013,Y
2012,2549689573,IBERL MANAGEMENT CORP,1856 W. PERSHING RD,,CHICAGO,IL,60609,UNITED STATES,773-523-3347,773-523-2776,,Y
2018,3849288338,ELECTRONIC KNOWLEDGE INTERCHANGE,33 W MONROE #1050,,CHICAGO,IL,60603,UNITED STATES,3122362002,,07/05/2017,Y
2011,3475559715,"RAYMOND JAMES & ASSOC., INC.",880 CARILLON PARKWAY,,ST. PETERSBURG,FL,33716,UNITED STATES,727-567-2868,727-567-8315,,Y
2016,1603148230,"CONLON & DUNN PUBLIC STRATEGIES, INC","1 EAST WACKER DRIVE, SUITE 500",,CHICAGO,IL,60601,UNITED STATES,312-855-8500,312-855-0488,01/15/2014,Y
2016,2859057275,ILLINOIS RETAIL MERCHANTS ASSOC,"19 S. LASALLE ST., STE. 300",,CHICAGO,IL,60603,UNITED STATES,312-726-4600,312-726-9570,,Y
2014,4118446622,ROBERT WINTER,180 N. LA SALLE ST. SUITE 3300,,CHICAGO,IL,60601,UNITED STATES,312-456-0374,312-782-6690,01/20/2014,Y
2011,340364583,MELVIN & CO.,111 W. JACKSON BLVD. #2110,,CHICAGO,IL,60604,UNITED STATES,312-341-0050,312-341-5168,,Y
2019,1041600568,APPLE INC.,C/O POLITICOM LAW LLP,"28 LIBERTY SHIP WAY, SUITE 2815",SAUSALITO,CA,94965,UNITED STATES,415-903-2800,415-610-7604,11/29/2016,Y
2017,583700691,ARNOLD SCOTT HARRIS PC,111 W JACKSON,STE. 600,CHICAGO,IL,60604,UNITED STATES,312-423-7420,312-423-7563,01/24/2014,Y
2017,1347068029,SEIU ILLINOIS COUNCIL,111 EAST WACKER SUITE 1700,,CHICAGO,IL,60601,UNITED STATES,3122338707,,01/10/2017,Y
2011,363438845,PUBLIC SAFETY MEDICAL,"324 E. NEW YORK ST., STE. 300",,INDIANAPOLIS,IN,46204,UNITED STATES,317-972-1180,317-972-1190,,Y
2020,2402817492,"AMJ CONSULTING GROUP, LLC",6937 S CRANDON AVE,UNIT 8E,CHICAGO,IL,60649,UNITED STATES,708-380-0260,,02/02/2020,Y
2016,1670833541,"GOVERNMENT NAVIGATION GROUP, INC","213 W INSTITUTE PLACE, SUITE 404",,CHICAGO,IL,60610,UNITED STATES,312-654-3000,312-654-3003,04/06/2014,Y
2017,2687941629,3I DEBT MANAGEMENT US LLC,ONE GRAND CENTRAL PLACE,"60 EAST 42ND STREET, 41 FLOOR",NEW YORK,NY,10165,UNITED STATES,212339-5400,212339-5401,01/05/2015,Y
2012,3433053997,"WAL-MART STORES, INC.","702 S. W. 8TH ST., M.W. 215",,BENTONVILLE,AR,72716,UNITED STATES,479-204-8119,479-277-2473,,Y
2015,3717188883,SKYWAY CONCESSION COMPANY LLC,205 N. MICHIGAN AVE. # 2510,,CHICAGO,IL,60601,UNITED STATES,312-552-7100,312-552-7130,,Y
2020,1031121365,PAUL WILLIAMS,9009 SOUTH WESTERN AVE,,CHICAGO,IL,60643,UNITED STATES,773-298-5050,773-298-0079,02/17/2020,Y
2020,1392152639,SILLIMAN GROUP LLC,32 N. DEAN ST.,,ENGLEWOOD,NJ,07631,UNITED STATES,201-541-8003,201-541-7006,,Y
2014,3938395334,WILLIAM BLAIR AND CO.,222 W. ADAMS ST.,,CHICAGO,IL,60606,UNITED STATES,312-236-1600,312-236-0174,,Y
2012,1521695622,DUFF AND PHELPS LLC,"311 S. WACKER DR., STE. 4200",,CHICAGO,IL,60606,UNITED STATES,312-697-4600,,,Y
2015,1016343658,BP CORPORATION NORTH AMERICA INC.,"1101 NEW YORK AVENUE, NW",SUITE 700,WASHINGTON,DC,20005,UNITED STATES,202347-8552,202457-6597,12/01/2014,Y
2017,344540890,"CARS.COM, LLC",175 WEST JACKSON BOULEVARD,SUITE 800,CHICAGO,IL,60604,UNITED STATES,2404756387,,05/10/2017,Y
2013,2239911644,JOHN  T. O'CONNELL,P.O.BOX 460,,WESTERN SPRINGS,IL,60558,UNITED STATES,708-267-3087,708-246-2247,01/23/2013,Y
2020,1812942272,KEYBANK NATIONAL ASSOCIATION,127 PUBLIC SQUARE,,CLEVELAND,OH,44114,UNITED STATES,216-689-3420,216-689-4672,,Y
2013,3474757408,TEAMSTERS VOLUNTEERS IN POLITICS,"1300 W. HIGGINS RD., STE. 220",,PARK RIDGE,IL,60068,UNITED STATES,847-292-1225,847-292-14,,Y
2018,3802409996,"WELLS FARGO BANK, N.A.","1300 SW 5TH AVE., 3RD FLOOR, SUITE 350",MAC P6101-034,PORTLAND,OR,97201,UNITED STATES,503-937-9452,,05/29/2018,Y
2011,2180049417,"CAPITOL CONSULTING GROUP ILLIONIS, LLC",350 W. 22ND ST.,,LOMBARD,IL,60148,UNITED STATES,630-916-7400,630-916-7900,,Y
2020,1813938355,"KASPER & NOTTAGE, P.C.",151 N. FRANKLIN ST.,SUITE 2500,CHICAGO,IL,60606,UNITED STATES,3127043297,,01/16/2019,Y
2016,2999461597,LEALTAD GROUP LLC,2520 S. OAKLEY,,CHICAGO,IL,60608,UNITED STATES,7734479563,,04/28/2014,Y
2018,3592979374,"DC WILLIAMS CONSULTING, LLC",410 SOUTH 7TH STREET,,SAINT CHARLES,IL,60174,UNITED STATES,630649-4508,,02/27/2018,Y
2014,1016343658,BP CORPORATION NORTH AMERICA INC.,"1101 NEW YORK AVENUE, NW",SUITE 700,WASHINGTON,DC,20005,UNITED STATES,202347-8552,202457-6597,12/01/2014,Y
2019,2147594455,AARP ILLINOIS,222 N LASALLE,#710,CHICAGO,IL,60601,UNITED STATES,312-458-3636,312-372-2204,04/20/2017,Y
2016,2235864393,JOSEPH PILEWSKI,53 WEST JACKSON BLVD,STE 662,CHICAGO,IL,60604,UNITED STATES,312-953-6070,312-962-1979,01/26/2016,Y
2018,1009060568,CHICAGOLAND CHAMBER OF COMMERCE,410 N. MICHIGAN AVE,SUITE 900,CHICAGO,IL,60611,UNITED STATES,3124946766,,06/15/2018,Y
2016,1031121365,PAUL WILLIAMS,9009 SOUTH WESTERN AVE,,CHICAGO,IL,60643,UNITED STATES,773-298-5050,773-298-0079,01/07/2016,Y
2016,3780550794,"SIEBERT BRANDFORD SHANK & CO., L.L.C.","111 EAST WACKER DRIVE, SUITE 2605",,CHICAGO,IL,60601,UNITED STATES,312-759-0400,,01/15/2015,Y
2020,2967940878,FOLEY & LARDNER LLP,321 N. CLARK STREET - SUITE 2800,,CHICAGO,IL,60654,UNITED STATES,312-832-4546,312-832-4700,01/17/2014,Y
2017,2187993219,FORD MOTOR COMPANY,ONE AMERICAN ROAD,,DEARBORN,MI,48126-2798,UNITED STATES,800-555-5259,,01/04/2016,Y
2019,1476248896,"VMWARE, INC.",3401 HILLVIEW AVE.,,PALO ALTO,CA,94304,UNITED STATES,503-680-7146,,06/05/2018,Y
2011,3008300719,MARKOFF & KRASNY,29 N. WACKER DR. STE. 550,,CHICAGO,IL,60606,UNITED STATES,312-698-7300,312-698-7399,,Y
2017,3026669852,MILLER SHAKMAN & BEEM LLP,"180 N. LASALLE ST., #3600",,CHICAGO,IL,60601,UNITED STATES,312-263-3700,312-263-3270,,Y
2014,3140362312,"SENSYS NETWORKS, INC.",1608 4TH STREET SUITE 200,,BERKELEY,CA,94710,UNITED STATES,510-548-4620,510-548-8264,01/20/2014,Y
2011,2201136007,GLOBALVIA USA CORP.,1230 AVENUE OF THE AMERICAS,,NEW YORK,NY,10020,UNITED STATES,917-639-4122,917-639-4005,,Y
2017,3694810160,BANK OF AMERICA CORPORATION,1100 NORTH KING STREET,DE5-001-02-07,WILMINGTON,DE,19884,UNITED STATES,3024320956,9808193025,08/12/2015,Y
2018,2937377320,TRIBUNE MEDIA COMPANY,515 N STATE STREET,24TH FLOOR,CHICAGO,IL,60654,UNITED STATES,415-389-6800,415-388-6874,01/19/2018,Y
2015,2250559949,TARGET CORPORATION,1000 NICOLLET MALL,TPN 1101,MINNEAPOLIS,MN,55403,UNITED STATES,612-761-4011,612-761-4268,12/24/2013,Y
2015,3475559715,"RAYMOND JAMES & ASSOC., INC.",880 CARILLON PARKWAY,,ST. PETERSBURG,FL,33716,UNITED STATES,727-567-2868,727-567-8315,,Y
2012,2381652811,JERRY JOYCE,"10258 S. WESTERN AVE., STE. 210",,CHICAGO,IL,60043,UNITED STATES,773-881-9000,713-881-9009,,Y
2012,2042086472,KPMG CORPORATE FINANCE LLC,303 E. WACKER DR.,,CHICAGO,IL,60601,UNITED STATES,312-665-1000,,,Y
2014,1696666799,FOLEY & LARDNER LLP,321 N. CLARK STREET,SUITE 2800,CHICAGO,IL,60654,UNITED STATES,312-832-4546,312-832-4700,01/17/2014,Y
2012,3320773424,AFSCME COUNCIL 31,"205 N. MICHIGAN AVE., STE. 2100",,CHICAGO,IL,60601,UNITED STATES,312-641-6060,312-861-1672,,N
2019,1224880919,ENERGY TECHNOLOGY S.R.L.,VIA DELLA SOLDARIETA 2/I,,VALSAMOGGIA-LOC. CRESPELLANO (BO),IL,40053,ITALY,773-722-8637,,07/16/2018,Y
2014,1207894533,"STRATEGIC GOVERNMENT SOLUTIONS, INC.",2341 CATHERINE ST.,,NORTHBROOK,IL,60062,UNITED STATES,312-498-6060,,07/09/2013,Y
2016,4260631253,MORGAN STANLEY INVESTMENT MANAGEMENT INC.,522 FIFTH AVENUE,,NEW YORK,NY,10036,UNITED STATES,212761-4000,,06/29/2015,Y
2013,3601193781,AIRPORT MANAGEMENT SERVICES LLC,1 MEADOWLANDS PLAZA,SUITE 902,EAST RUTHERFORD,NJ,07073,UNITED STATES,2019395050,,02/19/2013,Y
2011,1011682100,MICHAEL ALVAREZ,6120 N. KIRKWOOD,,CHICAGO,IL,60646,UNITED STATES,847-791-4105,,,Y
2013,3864908256,WILLIAM GRIFFIN,RIORDAN FULKERSON HUPERT & COLEMAN,"30 N. LASALLE ST., SUITE 2630",CHICAGO,IL,60602,UNITED STATES,312-346-4740,312-346-1168,07/10/2013,Y
2016,3349876474,"INFRASTRUCTURE ENGINEERING,  INC.",33 WEST MONROE STREET,SUIE 1540,CHICAGO,IL,60603,UNITED STATES,312-960-1239,312-425-9564,01/20/2016,Y
2011,1885028066,"AVGERIS AND ASSOCIATES, INC","2500 S. HIGHLAND AVE., #103",,LOMBARD,IL,60148,UNITED STATES,630-620-8684,630-620-886,,Y
2019,3849288338,ELECTRONIC KNOWLEDGE INTERCHANGE,33 W MONROE #1050,,CHICAGO,IL,60603,UNITED STATES,3122362002,,07/05/2017,Y
2011,58380551,"MORGAN STANLEY & CO., LLC",1585 BROADWAY,,NEW YORK,NY,10036,UNITED STATES,212-761-4000,,,Y
2011,2456264137,RENOVATE AMERICA,"16935 W. BERNARDO DR., STE. 150",,SAN DIEGO,CA,92127,UNITED STATES,312-380-5285,,,Y
2020,2616937784,"CITIBANK, N.A.",388 GREENWICH ST.,22ND FLOOR,NEW YORK,NY,10013,UNITED STATES,8136041793,,01/15/2020,Y
2012,370117196,"LOOP CAPITAL MARKETS, LLC",200 W. JACKSON BLVD. STE. 1600,,CHICAGO,IL,60606,UNITED STATES,312-356-1003,312-922-7137,,Y
2011,2799916832,CLEAR CHANNEL AIRPORTS,4635 CRACKERSPORT RD,,ALLENTOWN,PA,18104,UNITED STATES,610-395-8002,,,Y
2012,4253640760,CREDIT SUISSE ASSET MANAGEMENT LLC,ONE MADISON AVE.,,NEW YORK,NY,10010,UNITED STATES,212-325-8656,212-322-239,,Y
2014,4250039506,JOHN MCGUIRE,1231 MAPLE AVENUE,,EVANSTON,IL,60202,UNITED STATES,3129525722,8473280402,01/22/2014,Y
2016,505411008,CUMMINS NPOWER LLC,7145 SANTA FE DRIVE,,HODGKINS,IL,60525,UNITED STATES,708-579-9222,708-482-6455,01/22/2014,Y
2012,663019485,RUSH UNIVERSITY MEDICAL CENTER,"1725 W. HARRISON ST., STE. 364",,CHICAGO,IL,60612,UNITED STATES,312-942-7020,312-942-6561,,Y
2013,1925346228,SKYWAY CONCESSION COMPANY LLC,205 N. MICHIGAN AVENUE,SUITE 2510,CHICAGO,IL,60601,UNITED STATES,312-552-7100,,01/08/2013,Y
2020,3136106954,"CCS INTERNATIONAL, INC",1815 SOUTH MEYERS ROAD,SUITE 1070,OAKBROOK TERRACE,IL,60181,UNITED STATES,630-678-0808,,02/05/2018,Y
2017,1237016294,HILLTOP SECURITIES,1201 ELM STREET,SUITE 3500,DALLAS,TX,75270,UNITED STATES,2149534000,,02/24/2016,Y
2018,4234761757,CARPENTER LIPPS & LELAND LLP,180 N. LASALLE STREET,SUITE 2105,CHICAGO,IL,60601,UNITED STATES,3127774833,,01/25/2018,Y
2013,1774645957,"WELLS FARGO SECURITIES, LLC",5TH FLOOR,,ATLANTA,GA,30339,UNITED STATES,678-589-4326,,01/16/2013,Y
2016,355655001,CSX CORPORATION,1700 W. 167TH STREET,,CALUMET CITY,IL,60409,UNITED STATES,708-832-2169,708-832-2090,,Y
2020,3456493250,AT&T ILLINOIS,225 W. RANDOLPH ST.,STE 27C,CHICAGO,IL,60606,UNITED STATES,312-727-2621,312-420-8898,01/30/2013,Y
2011,988228169,"CLEAR CHANNEL OUTDOOR, INC",4000 S. MORGAN ST.,,CHICAGO,IL,60609,UNITED STATES,773-843-2001,773-843-208,,Y
2013,576315706,BRYAN CAVE LLP,161 N. CLARK ST.,STE. 4300,CHICAGO,IL,60601,UNITED STATES,312-602-5000,312-602-5050,08/09/2012,Y
2018,3069812111,"LAUBE CONSULTING GROUP, LLC",200 S. WACKER DR.,SUITE 3100,CHICAGO,IL,60606,UNITED STATES,3126744537,3122757474,01/18/2016,Y
2014,4137227500,SCHAIN BANKS KENNY & SCHWARTZ,"70 W MADISON STREET, SUITE 5300",,CHICAGO,IL,60602,UNITED STATES,3123455700,,11/10/2014,Y
2017,2452762698,GENERAL GROWTH PROPERTIES,110 N. WACKER DR.,,CHICAGO,IL,60611,UNITED STATES,312-960-5144,312-960-5476,,Y
